"id","year","rosenberg","rosenberg_inp","dum_35_inp","dum_40_inp","dum_45_inp"
822909,2020,51,51,0,0,0
822909,2021,51,51,0,0,0
822909,2022,24,24,1,1,1
822924,2014,42,42,0,0,1
822924,2015,NA,42,0,0,1
822924,2016,NA,42,0,0,1
822924,2017,29,29,1,1,1
822924,2018,NA,29,1,1,1
822924,2019,27,27,1,1,1
822924,2020,53,53,0,0,0
822924,2021,39,39,0,1,1
822924,2022,44,44,0,0,1
822927,2008,41,41,0,0,1
822927,2009,49,49,0,0,0
822927,2010,NA,49,0,0,0
822927,2011,39,39,0,1,1
822927,2012,NA,39,0,1,1
822927,2013,51,51,0,0,0
822927,2014,46,46,0,0,0
822927,2015,NA,46,0,0,0
822927,2016,NA,46,0,0,0
822927,2017,55,55,0,0,0
822930,2008,58,58,0,0,0
822930,2009,56,56,0,0,0
822930,2010,NA,56,0,0,0
822930,2011,54,54,0,0,0
822930,2012,NA,54,0,0,0
822937,2008,52,52,0,0,0
822940,2012,40,40,0,1,1
822949,2008,36,36,0,1,1
822949,2009,49,49,0,0,0
822949,2010,NA,49,0,0,0
822949,2011,44,44,0,0,1
822949,2012,NA,44,0,0,1
822949,2013,57,57,0,0,0
822949,2014,41,41,0,0,1
822949,2015,NA,41,0,0,1
822949,2016,NA,41,0,0,1
822949,2017,49,49,0,0,0
822949,2018,NA,49,0,0,0
822949,2019,44,44,0,0,1
822952,2015,49,49,0,0,0
822952,2016,NA,49,0,0,0
822957,2020,67,67,0,0,0
822957,2021,58,58,0,0,0
822957,2022,64,64,0,0,0
822960,2020,61,61,0,0,0
822960,2021,58,58,0,0,0
822960,2022,52,52,0,0,0
822961,2018,60,60,0,0,0
822961,2019,61,61,0,0,0
822961,2020,56,56,0,0,0
822973,2014,70,70,0,0,0
822973,2015,NA,70,0,0,0
822973,2016,NA,70,0,0,0
822973,2017,64,64,0,0,0
822973,2018,NA,64,0,0,0
822973,2019,63,63,0,0,0
822973,2020,NA,63,0,0,0
822973,2021,64,64,0,0,0
822976,2017,45,45,0,0,1
822976,2018,NA,45,0,0,1
822976,2019,45,45,0,0,1
822976,2020,44,44,0,0,1
822976,2021,44,44,0,0,1
822976,2022,45,45,0,0,1
822998,2017,53,53,0,0,0
822998,2018,NA,53,0,0,0
822998,2019,47,47,0,0,0
822998,2020,54,54,0,0,0
822998,2021,55,55,0,0,0
822998,2022,53,53,0,0,0
823001,2012,70,70,0,0,0
823001,2013,70,70,0,0,0
823001,2014,70,70,0,0,0
823001,2015,NA,70,0,0,0
823001,2016,NA,70,0,0,0
823006,2022,46,46,0,0,0
823028,2008,50,50,0,0,0
823033,2020,42,42,0,0,1
823033,2021,32,32,1,1,1
823037,2008,52,52,0,0,0
823037,2009,53,53,0,0,0
823037,2010,NA,53,0,0,0
823037,2011,59,59,0,0,0
823037,2012,NA,59,0,0,0
823037,2013,55,55,0,0,0
823037,2014,56,56,0,0,0
823037,2015,NA,56,0,0,0
823037,2016,NA,56,0,0,0
823037,2017,45,45,0,0,1
823037,2018,NA,45,0,0,1
823037,2019,45,45,0,0,1
823037,2020,48,48,0,0,0
823037,2021,40,40,0,1,1
823037,2022,44,44,0,0,1
823040,2008,41,41,0,0,1
823046,2010,NA,NA,NA,NA,NA
823046,2011,43,43,0,0,1
823046,2012,NA,43,0,0,1
823052,2009,49,49,0,0,0
823052,2010,NA,49,0,0,0
823061,2018,68,68,0,0,0
823061,2019,57,57,0,0,0
823061,2020,49,49,0,0,0
823061,2021,56,56,0,0,0
823065,2008,43,43,0,0,1
823065,2009,43,43,0,0,1
823065,2010,NA,43,0,0,1
823065,2011,50,50,0,0,0
823065,2012,NA,50,0,0,0
823065,2013,50,50,0,0,0
823065,2014,54,54,0,0,0
823065,2015,NA,54,0,0,0
823065,2016,NA,54,0,0,0
823065,2017,48,48,0,0,0
823065,2018,NA,48,0,0,0
823074,2017,56,56,0,0,0
823074,2018,NA,56,0,0,0
823080,2008,51,51,0,0,0
823082,2018,35,35,1,1,1
823082,2019,37,37,0,1,1
823082,2020,33,33,1,1,1
823082,2021,40,40,0,1,1
823082,2022,41,41,0,0,1
823092,2008,44,44,0,0,1
823092,2009,NA,44,0,0,1
823092,2010,NA,44,0,0,1
823092,2011,40,40,0,1,1
823093,2022,58,58,0,0,0
823101,2008,70,70,0,0,0
823101,2009,67,67,0,0,0
823101,2010,NA,67,0,0,0
823101,2011,67,67,0,0,0
823101,2012,NA,67,0,0,0
823101,2013,69,69,0,0,0
823114,2008,42,42,0,0,1
823114,2009,57,57,0,0,0
823114,2010,NA,57,0,0,0
823114,2011,41,41,0,0,1
823117,2008,56,56,0,0,0
823117,2009,61,61,0,0,0
823117,2010,NA,61,0,0,0
823117,2011,58,58,0,0,0
823117,2012,NA,58,0,0,0
823117,2013,NA,58,0,0,0
823117,2014,65,65,0,0,0
823117,2015,NA,65,0,0,0
823117,2016,NA,65,0,0,0
823126,2014,62,62,0,0,0
823129,2008,65,65,0,0,0
823129,2009,NA,65,0,0,0
823129,2010,NA,65,0,0,0
823136,2021,65,65,0,0,0
823141,2012,58,58,0,0,0
823141,2013,52,52,0,0,0
823141,2014,39,39,0,1,1
823141,2015,NA,39,0,1,1
823141,2016,NA,39,0,1,1
823141,2017,44,44,0,0,1
823145,2020,65,65,0,0,0
823150,2014,43,43,0,0,1
823150,2015,NA,43,0,0,1
823150,2016,NA,43,0,0,1
823150,2017,34,34,1,1,1
823150,2018,NA,34,1,1,1
823153,2010,67,67,0,0,0
823156,2008,49,49,0,0,0
823156,2009,53,53,0,0,0
823156,2010,NA,53,0,0,0
823156,2011,52,52,0,0,0
823175,2008,59,59,0,0,0
823175,2009,54,54,0,0,0
823175,2010,NA,54,0,0,0
823175,2011,62,62,0,0,0
823175,2012,NA,62,0,0,0
823175,2013,NA,62,0,0,0
823175,2014,62,62,0,0,0
823175,2015,NA,62,0,0,0
823175,2016,NA,62,0,0,0
823188,2020,60,60,0,0,0
823188,2021,55,55,0,0,0
823188,2022,58,58,0,0,0
823196,2022,59,59,0,0,0
823202,2008,59,59,0,0,0
823202,2009,58,58,0,0,0
823202,2010,NA,58,0,0,0
823202,2011,48,48,0,0,0
823202,2012,NA,48,0,0,0
823202,2013,43,43,0,0,1
823202,2014,53,53,0,0,0
823202,2015,NA,53,0,0,0
823202,2016,NA,53,0,0,0
823202,2017,46,46,0,0,0
823205,2008,70,70,0,0,0
823205,2009,70,70,0,0,0
823205,2010,NA,70,0,0,0
823205,2011,70,70,0,0,0
823205,2012,NA,70,0,0,0
823205,2013,70,70,0,0,0
823208,2008,54,54,0,0,0
823208,2009,58,58,0,0,0
823214,2012,NA,NA,NA,NA,NA
823220,2014,59,59,0,0,0
823220,2015,NA,59,0,0,0
823220,2016,NA,59,0,0,0
823220,2017,61,61,0,0,0
823223,2008,64,64,0,0,0
823226,2008,70,70,0,0,0
823229,2017,57,57,0,0,0
823229,2018,NA,57,0,0,0
823229,2019,56,56,0,0,0
823229,2020,57,57,0,0,0
823229,2021,58,58,0,0,0
823245,2017,61,61,0,0,0
823245,2018,NA,61,0,0,0
823245,2019,66,66,0,0,0
823248,2008,70,70,0,0,0
823248,2009,70,70,0,0,0
823248,2010,NA,70,0,0,0
823248,2011,70,70,0,0,0
823248,2012,NA,70,0,0,0
823248,2013,67,67,0,0,0
823248,2014,68,68,0,0,0
823248,2015,NA,68,0,0,0
823248,2016,NA,68,0,0,0
823248,2017,NA,68,0,0,0
823248,2018,66,66,0,0,0
823248,2019,67,67,0,0,0
823248,2020,70,70,0,0,0
823248,2021,63,63,0,0,0
823248,2022,66,66,0,0,0
823251,2014,49,49,0,0,0
823257,2010,62,62,0,0,0
823257,2011,49,49,0,0,0
823257,2012,NA,49,0,0,0
823269,2012,61,61,0,0,0
823274,2022,65,65,0,0,0
823284,2012,60,60,0,0,0
823284,2013,68,68,0,0,0
823284,2014,60,60,0,0,0
823284,2015,NA,60,0,0,0
823284,2016,NA,60,0,0,0
823284,2017,67,67,0,0,0
823284,2018,NA,67,0,0,0
823284,2019,61,61,0,0,0
823284,2020,70,70,0,0,0
823284,2021,69,69,0,0,0
823284,2022,70,70,0,0,0
823287,2012,51,51,0,0,0
823287,2013,42,42,0,0,1
823287,2014,50,50,0,0,0
823287,2015,NA,50,0,0,0
823287,2016,NA,50,0,0,0
823287,2017,45,45,0,0,1
823287,2018,NA,45,0,0,1
823287,2019,44,44,0,0,1
823287,2020,45,45,0,0,1
823287,2021,55,55,0,0,0
823287,2022,49,49,0,0,0
823291,2014,66,66,0,0,0
823306,2014,57,57,0,0,0
823309,2008,61,61,0,0,0
823309,2009,NA,61,0,0,0
823309,2010,NA,61,0,0,0
823309,2011,NA,61,0,0,0
823309,2012,NA,61,0,0,0
823309,2013,NA,61,0,0,0
823309,2014,NA,61,0,0,0
823321,2014,65,65,0,0,0
823321,2015,NA,65,0,0,0
823321,2016,NA,65,0,0,0
823321,2017,68,68,0,0,0
823321,2018,NA,68,0,0,0
823321,2019,62,62,0,0,0
823321,2020,59,59,0,0,0
823327,2010,69,69,0,0,0
823327,2011,59,59,0,0,0
823327,2012,NA,59,0,0,0
823327,2013,69,69,0,0,0
823327,2014,62,62,0,0,0
823327,2015,NA,62,0,0,0
823327,2016,NA,62,0,0,0
823327,2017,64,64,0,0,0
823327,2018,NA,64,0,0,0
823327,2019,52,52,0,0,0
823327,2020,51,51,0,0,0
823327,2021,56,56,0,0,0
823327,2022,59,59,0,0,0
823330,2008,67,67,0,0,0
823333,2008,51,51,0,0,0
823342,2008,47,47,0,0,0
823342,2009,36,36,0,1,1
823342,2010,NA,36,0,1,1
823342,2011,44,44,0,0,1
823342,2012,NA,44,0,0,1
823342,2013,39,39,0,1,1
823342,2014,43,43,0,0,1
823342,2015,NA,43,0,0,1
823342,2016,NA,43,0,0,1
823342,2017,46,46,0,0,0
823342,2018,NA,46,0,0,0
823342,2019,44,44,0,0,1
823342,2020,39,39,0,1,1
823342,2021,46,46,0,0,0
823342,2022,43,43,0,0,1
823345,2008,59,59,0,0,0
823345,2009,60,60,0,0,0
823345,2010,NA,60,0,0,0
823345,2011,56,56,0,0,0
823345,2012,NA,56,0,0,0
823345,2013,57,57,0,0,0
823345,2014,58,58,0,0,0
823345,2015,NA,58,0,0,0
823345,2016,NA,58,0,0,0
823345,2017,54,54,0,0,0
823345,2018,NA,54,0,0,0
823345,2019,49,49,0,0,0
823345,2020,50,50,0,0,0
823345,2021,51,51,0,0,0
823345,2022,51,51,0,0,0
823355,2014,53,53,0,0,0
823355,2015,NA,53,0,0,0
823355,2016,NA,53,0,0,0
823371,2022,64,64,0,0,0
823376,2008,70,70,0,0,0
823388,2008,67,67,0,0,0
823388,2009,59,59,0,0,0
823391,2017,67,67,0,0,0
823391,2018,NA,67,0,0,0
823391,2019,70,70,0,0,0
823397,2014,51,51,0,0,0
823397,2015,NA,51,0,0,0
823397,2016,NA,51,0,0,0
823403,2014,55,55,0,0,0
823403,2015,NA,55,0,0,0
823403,2016,NA,55,0,0,0
823403,2017,55,55,0,0,0
823403,2018,NA,55,0,0,0
823403,2019,53,53,0,0,0
823410,2008,55,55,0,0,0
823415,2022,60,60,0,0,0
823440,2014,61,61,0,0,0
823440,2015,NA,61,0,0,0
823440,2016,NA,61,0,0,0
823440,2017,59,59,0,0,0
823440,2018,NA,59,0,0,0
823440,2019,60,60,0,0,0
823449,2014,31,31,1,1,1
823449,2015,NA,31,1,1,1
823449,2016,NA,31,1,1,1
823449,2017,36,36,0,1,1
823449,2018,NA,36,0,1,1
823449,2019,NA,36,0,1,1
823449,2020,48,48,0,0,0
823449,2021,34,34,1,1,1
823452,2008,44,44,0,0,1
823458,2008,51,51,0,0,0
823461,2010,55,55,0,0,0
823461,2011,54,54,0,0,0
823461,2012,NA,54,0,0,0
823461,2013,50,50,0,0,0
823461,2014,59,59,0,0,0
823461,2015,NA,59,0,0,0
823461,2016,NA,59,0,0,0
823461,2017,50,50,0,0,0
823461,2018,NA,50,0,0,0
823461,2019,54,54,0,0,0
823461,2020,55,55,0,0,0
823461,2021,49,49,0,0,0
823461,2022,56,56,0,0,0
823468,2008,69,69,0,0,0
823468,2009,70,70,0,0,0
823468,2010,NA,70,0,0,0
823468,2011,70,70,0,0,0
823468,2012,NA,70,0,0,0
823468,2013,68,68,0,0,0
823468,2014,70,70,0,0,0
823468,2015,NA,70,0,0,0
823468,2016,NA,70,0,0,0
823468,2017,68,68,0,0,0
823468,2018,NA,68,0,0,0
823468,2019,69,69,0,0,0
823468,2020,64,64,0,0,0
823468,2021,69,69,0,0,0
823468,2022,69,69,0,0,0
823471,2008,51,51,0,0,0
823471,2009,45,45,0,0,1
823471,2010,NA,45,0,0,1
823471,2011,44,44,0,0,1
823471,2012,NA,44,0,0,1
823471,2013,47,47,0,0,0
823471,2014,49,49,0,0,0
823471,2015,NA,49,0,0,0
823471,2016,NA,49,0,0,0
823471,2017,45,45,0,0,1
823471,2018,NA,45,0,0,1
823471,2019,45,45,0,0,1
823471,2020,45,45,0,0,1
823480,2008,48,48,0,0,0
823480,2009,45,45,0,0,1
823480,2010,NA,45,0,0,1
823480,2011,48,48,0,0,0
823480,2012,NA,48,0,0,0
823480,2013,52,52,0,0,0
823486,2012,60,60,0,0,0
823489,2014,60,60,0,0,0
823489,2015,NA,60,0,0,0
823489,2016,NA,60,0,0,0
823489,2017,62,62,0,0,0
823489,2018,NA,62,0,0,0
823489,2019,60,60,0,0,0
823489,2020,65,65,0,0,0
823489,2021,60,60,0,0,0
823489,2022,52,52,0,0,0
823498,2015,60,60,0,0,0
823498,2016,NA,60,0,0,0
823498,2017,59,59,0,0,0
823498,2018,NA,59,0,0,0
823498,2019,43,43,0,0,1
823498,2020,41,41,0,0,1
823498,2021,41,41,0,0,1
823498,2022,55,55,0,0,0
823504,2013,50,50,0,0,0
823504,2014,56,56,0,0,0
823504,2015,NA,56,0,0,0
823504,2016,NA,56,0,0,0
823507,2008,69,69,0,0,0
823507,2009,65,65,0,0,0
823507,2010,NA,65,0,0,0
823507,2011,70,70,0,0,0
823507,2012,NA,70,0,0,0
823507,2013,66,66,0,0,0
823507,2014,69,69,0,0,0
823507,2015,NA,69,0,0,0
823507,2016,NA,69,0,0,0
823507,2017,68,68,0,0,0
823507,2018,NA,68,0,0,0
823507,2019,65,65,0,0,0
823507,2020,63,63,0,0,0
823507,2021,69,69,0,0,0
823507,2022,68,68,0,0,0
823510,2008,48,48,0,0,0
823510,2009,39,39,0,1,1
823510,2010,NA,39,0,1,1
823510,2011,43,43,0,0,1
823510,2012,NA,43,0,0,1
823510,2013,41,41,0,0,1
823510,2014,48,48,0,0,0
823510,2015,NA,48,0,0,0
823510,2016,NA,48,0,0,0
823510,2017,46,46,0,0,0
823510,2018,NA,46,0,0,0
823510,2019,41,41,0,0,1
823510,2020,42,42,0,0,1
823510,2021,40,40,0,1,1
823510,2022,41,41,0,0,1
823516,2008,36,36,0,1,1
823516,2009,46,46,0,0,0
823516,2010,NA,46,0,0,0
823516,2011,43,43,0,0,1
823516,2012,NA,43,0,0,1
823516,2013,46,46,0,0,0
823516,2014,40,40,0,1,1
823516,2015,NA,40,0,1,1
823516,2016,NA,40,0,1,1
823516,2017,47,47,0,0,0
823519,2012,NA,NA,NA,NA,NA
823520,2018,59,59,0,0,0
823520,2019,60,60,0,0,0
823521,2020,59,59,0,0,0
823522,2008,67,67,0,0,0
823522,2009,60,60,0,0,0
823522,2010,NA,60,0,0,0
823522,2011,63,63,0,0,0
823522,2012,NA,63,0,0,0
823526,2009,55,55,0,0,0
823526,2010,NA,55,0,0,0
823526,2011,51,51,0,0,0
823526,2012,NA,51,0,0,0
823526,2013,40,40,0,1,1
823526,2014,43,43,0,0,1
823526,2015,NA,43,0,0,1
823526,2016,NA,43,0,0,1
823526,2017,69,69,0,0,0
823526,2018,NA,69,0,0,0
823526,2019,62,62,0,0,0
823526,2020,62,62,0,0,0
823529,2012,48,48,0,0,0
823529,2013,50,50,0,0,0
823529,2014,55,55,0,0,0
823529,2015,NA,55,0,0,0
823529,2016,NA,55,0,0,0
823529,2017,NA,55,0,0,0
823529,2018,42,42,0,0,1
823529,2019,49,49,0,0,0
823535,2010,46,46,0,0,0
823535,2011,40,40,0,1,1
823535,2012,NA,40,0,1,1
823535,2013,48,48,0,0,0
823535,2014,50,50,0,0,0
823535,2015,NA,50,0,0,0
823535,2016,NA,50,0,0,0
823535,2017,57,57,0,0,0
823535,2018,NA,57,0,0,0
823535,2019,67,67,0,0,0
823535,2020,61,61,0,0,0
823535,2021,65,65,0,0,0
823535,2022,60,60,0,0,0
823538,2017,66,66,0,0,0
823538,2018,NA,66,0,0,0
823553,2008,66,66,0,0,0
823553,2009,69,69,0,0,0
823553,2010,NA,69,0,0,0
823553,2011,69,69,0,0,0
823553,2012,NA,69,0,0,0
823553,2013,68,68,0,0,0
823553,2014,64,64,0,0,0
823553,2015,NA,64,0,0,0
823553,2016,NA,64,0,0,0
823553,2017,66,66,0,0,0
823553,2018,NA,66,0,0,0
823553,2019,65,65,0,0,0
823553,2020,65,65,0,0,0
823553,2021,66,66,0,0,0
823553,2022,65,65,0,0,0
823556,2014,48,48,0,0,0
823556,2015,NA,48,0,0,0
823556,2016,NA,48,0,0,0
823556,2017,52,52,0,0,0
823559,2017,66,66,0,0,0
823565,2008,58,58,0,0,0
823565,2009,54,54,0,0,0
823565,2010,NA,54,0,0,0
823565,2011,63,63,0,0,0
823568,2008,56,56,0,0,0
823568,2009,58,58,0,0,0
823568,2010,NA,58,0,0,0
823571,2014,63,63,0,0,0
823571,2015,NA,63,0,0,0
823571,2016,NA,63,0,0,0
823571,2017,65,65,0,0,0
823571,2018,NA,65,0,0,0
823571,2019,63,63,0,0,0
823571,2020,58,58,0,0,0
823571,2021,61,61,0,0,0
823571,2022,62,62,0,0,0
823593,2011,49,49,0,0,0
823596,2008,53,53,0,0,0
823611,2014,70,70,0,0,0
823611,2015,NA,70,0,0,0
823611,2016,NA,70,0,0,0
823611,2017,NA,70,0,0,0
823611,2018,70,70,0,0,0
823617,2008,53,53,0,0,0
823617,2009,42,42,0,0,1
823617,2010,NA,42,0,0,1
823617,2011,51,51,0,0,0
823617,2012,NA,51,0,0,0
823617,2013,56,56,0,0,0
823617,2014,52,52,0,0,0
823617,2015,NA,52,0,0,0
823617,2016,NA,52,0,0,0
823617,2017,54,54,0,0,0
823617,2018,NA,54,0,0,0
823617,2019,47,47,0,0,0
823617,2020,49,49,0,0,0
823617,2021,51,51,0,0,0
823617,2022,55,55,0,0,0
823620,2008,48,48,0,0,0
823620,2009,47,47,0,0,0
823620,2010,NA,47,0,0,0
823620,2011,60,60,0,0,0
823620,2012,NA,60,0,0,0
823620,2013,53,53,0,0,0
823620,2014,59,59,0,0,0
823620,2015,NA,59,0,0,0
823620,2016,NA,59,0,0,0
823620,2017,44,44,0,0,1
823620,2018,NA,44,0,0,1
823620,2019,39,39,0,1,1
823620,2020,48,48,0,0,0
823621,2020,42,42,0,0,1
823621,2021,40,40,0,1,1
823621,2022,40,40,0,1,1
823623,2008,50,50,0,0,0
823623,2009,44,44,0,0,1
823623,2010,NA,44,0,0,1
823626,2010,56,56,0,0,0
823626,2011,NA,56,0,0,0
823626,2012,58,58,0,0,0
823626,2013,58,58,0,0,0
823629,2008,40,40,0,1,1
823635,2012,65,65,0,0,0
823635,2013,61,61,0,0,0
823635,2014,NA,61,0,0,0
823635,2015,62,62,0,0,0
823635,2016,NA,62,0,0,0
823638,2008,55,55,0,0,0
823641,2008,49,49,0,0,0
823641,2009,NA,49,0,0,0
823641,2010,NA,49,0,0,0
823641,2011,39,39,0,1,1
823645,2017,58,58,0,0,0
823648,2012,38,38,0,1,1
823651,2008,38,38,0,1,1
823651,2009,40,40,0,1,1
823651,2010,NA,40,0,1,1
823651,2011,NA,40,0,1,1
823651,2012,NA,40,0,1,1
823651,2013,NA,40,0,1,1
823651,2014,45,45,0,0,1
823654,2008,59,59,0,0,0
823654,2009,59,59,0,0,0
823654,2010,NA,59,0,0,0
823654,2011,34,34,1,1,1
823654,2012,NA,34,1,1,1
823654,2013,54,54,0,0,0
823654,2014,51,51,0,0,0
823654,2015,NA,51,0,0,0
823654,2016,NA,51,0,0,0
823654,2017,NA,51,0,0,0
823654,2018,36,36,0,1,1
823654,2019,NA,36,0,1,1
823654,2020,41,41,0,0,1
823654,2021,46,46,0,0,0
823657,2008,70,70,0,0,0
823657,2009,60,60,0,0,0
823657,2010,NA,60,0,0,0
823657,2011,62,62,0,0,0
823657,2012,NA,62,0,0,0
823657,2013,55,55,0,0,0
823657,2014,70,70,0,0,0
823657,2015,NA,70,0,0,0
823657,2016,NA,70,0,0,0
823657,2017,70,70,0,0,0
823660,2008,69,69,0,0,0
823666,2008,48,48,0,0,0
823672,2008,63,63,0,0,0
823672,2009,63,63,0,0,0
823672,2010,NA,63,0,0,0
823672,2011,58,58,0,0,0
823672,2012,NA,58,0,0,0
823672,2013,66,66,0,0,0
823672,2014,62,62,0,0,0
823672,2015,NA,62,0,0,0
823672,2016,NA,62,0,0,0
823675,2008,70,70,0,0,0
823675,2009,69,69,0,0,0
823675,2010,NA,69,0,0,0
823675,2011,65,65,0,0,0
823675,2012,NA,65,0,0,0
823675,2013,68,68,0,0,0
823675,2014,70,70,0,0,0
823675,2015,NA,70,0,0,0
823675,2016,NA,70,0,0,0
823675,2017,69,69,0,0,0
823675,2018,NA,69,0,0,0
823675,2019,70,70,0,0,0
823675,2020,67,67,0,0,0
823675,2021,70,70,0,0,0
823675,2022,54,54,0,0,0
823678,2014,67,67,0,0,0
823684,2014,49,49,0,0,0
823684,2015,NA,49,0,0,0
823684,2016,NA,49,0,0,0
823688,2022,58,58,0,0,0
823703,2008,46,46,0,0,0
823708,2019,56,56,0,0,0
823708,2020,49,49,0,0,0
823708,2021,54,54,0,0,0
823708,2022,55,55,0,0,0
823715,2017,40,40,0,1,1
823715,2018,NA,40,0,1,1
823715,2019,40,40,0,1,1
823715,2020,NA,40,0,1,1
823715,2021,NA,40,0,1,1
823715,2022,40,40,0,1,1
823718,2008,45,45,0,0,1
823718,2009,47,47,0,0,0
823718,2010,NA,47,0,0,0
823718,2011,48,48,0,0,0
823718,2012,NA,48,0,0,0
823718,2013,53,53,0,0,0
823718,2014,NA,53,0,0,0
823718,2015,48,48,0,0,0
823718,2016,NA,48,0,0,0
823718,2017,58,58,0,0,0
823718,2018,NA,58,0,0,0
823718,2019,52,52,0,0,0
823718,2020,60,60,0,0,0
823718,2021,57,57,0,0,0
823718,2022,59,59,0,0,0
823721,2008,23,23,1,1,1
823721,2009,30,30,1,1,1
823721,2010,NA,30,1,1,1
823721,2011,42,42,0,0,1
823721,2012,NA,42,0,0,1
823721,2013,NA,42,0,0,1
823721,2014,57,57,0,0,0
823727,2015,54,54,0,0,0
823727,2016,NA,54,0,0,0
823730,2010,37,37,0,1,1
823730,2011,38,38,0,1,1
823730,2012,NA,38,0,1,1
823733,2012,60,60,0,0,0
823733,2013,57,57,0,0,0
823733,2014,52,52,0,0,0
823733,2015,NA,52,0,0,0
823733,2016,NA,52,0,0,0
823733,2017,61,61,0,0,0
823733,2018,NA,61,0,0,0
823733,2019,59,59,0,0,0
823733,2020,55,55,0,0,0
823733,2021,51,51,0,0,0
823733,2022,52,52,0,0,0
823736,2008,51,51,0,0,0
823736,2009,59,59,0,0,0
823736,2010,NA,59,0,0,0
823736,2011,56,56,0,0,0
823736,2012,NA,56,0,0,0
823736,2013,63,63,0,0,0
823736,2014,62,62,0,0,0
823736,2015,NA,62,0,0,0
823736,2016,NA,62,0,0,0
823760,2008,69,69,0,0,0
823760,2009,67,67,0,0,0
823760,2010,NA,67,0,0,0
823760,2011,70,70,0,0,0
823760,2012,NA,70,0,0,0
823760,2013,65,65,0,0,0
823785,2014,43,43,0,0,1
823788,2017,64,64,0,0,0
823788,2018,NA,64,0,0,0
823788,2019,63,63,0,0,0
823788,2020,55,55,0,0,0
823788,2021,62,62,0,0,0
823788,2022,38,38,0,1,1
823805,2021,48,48,0,0,0
823805,2022,45,45,0,0,1
823806,2017,67,67,0,0,0
823806,2018,NA,67,0,0,0
823806,2019,NA,67,0,0,0
823806,2020,70,70,0,0,0
823806,2021,70,70,0,0,0
823813,2020,62,62,0,0,0
823813,2021,66,66,0,0,0
823813,2022,64,64,0,0,0
823815,2008,63,63,0,0,0
823815,2009,67,67,0,0,0
823815,2010,NA,67,0,0,0
823821,2022,56,56,0,0,0
823822,2014,64,64,0,0,0
823822,2015,NA,64,0,0,0
823822,2016,NA,64,0,0,0
823825,2008,69,69,0,0,0
823849,2010,60,60,0,0,0
823849,2011,53,53,0,0,0
823849,2012,NA,53,0,0,0
823849,2013,NA,53,0,0,0
823849,2014,53,53,0,0,0
823849,2015,NA,53,0,0,0
823849,2016,NA,53,0,0,0
823849,2017,56,56,0,0,0
823849,2018,NA,56,0,0,0
823849,2019,66,66,0,0,0
823849,2020,49,49,0,0,0
823849,2021,NA,49,0,0,0
823849,2022,60,60,0,0,0
823852,2008,66,66,0,0,0
823852,2009,63,63,0,0,0
823852,2010,NA,63,0,0,0
823852,2011,64,64,0,0,0
823852,2012,NA,64,0,0,0
823852,2013,NA,64,0,0,0
823852,2014,65,65,0,0,0
823852,2015,NA,65,0,0,0
823852,2016,NA,65,0,0,0
823852,2017,NA,65,0,0,0
823852,2018,NA,65,0,0,0
823852,2019,NA,65,0,0,0
823852,2020,65,65,0,0,0
823852,2021,66,66,0,0,0
823852,2022,69,69,0,0,0
823862,2022,43,43,0,0,1
823864,2010,56,56,0,0,0
823864,2011,41,41,0,0,1
823864,2012,NA,41,0,0,1
823864,2013,43,43,0,0,1
823864,2014,52,52,0,0,0
823868,2022,68,68,0,0,0
823880,2008,56,56,0,0,0
823880,2009,64,64,0,0,0
823880,2010,NA,64,0,0,0
823880,2011,56,56,0,0,0
823880,2012,NA,56,0,0,0
823880,2013,42,42,0,0,1
823883,2018,29,29,1,1,1
823886,2008,63,63,0,0,0
823886,2009,45,45,0,0,1
823886,2010,NA,45,0,0,1
823898,2022,43,43,0,0,1
823910,2008,65,65,0,0,0
823910,2009,65,65,0,0,0
823910,2010,NA,65,0,0,0
823910,2011,64,64,0,0,0
823910,2012,NA,64,0,0,0
823910,2013,59,59,0,0,0
823910,2014,63,63,0,0,0
823910,2015,NA,63,0,0,0
823910,2016,NA,63,0,0,0
823910,2017,64,64,0,0,0
823910,2018,NA,64,0,0,0
823910,2019,57,57,0,0,0
823910,2020,62,62,0,0,0
823910,2021,58,58,0,0,0
823910,2022,62,62,0,0,0
823917,2020,48,48,0,0,0
823917,2021,34,34,1,1,1
823917,2022,36,36,0,1,1
823931,2017,51,51,0,0,0
823931,2018,NA,51,0,0,0
823931,2019,49,49,0,0,0
823931,2020,45,45,0,0,1
823931,2021,61,61,0,0,0
823931,2022,38,38,0,1,1
823937,2008,56,56,0,0,0
823937,2009,41,41,0,0,1
823937,2010,NA,41,0,0,1
823937,2011,54,54,0,0,0
823944,2008,57,57,0,0,0
823944,2009,65,65,0,0,0
823944,2010,NA,65,0,0,0
823944,2011,64,64,0,0,0
823944,2012,NA,64,0,0,0
823944,2013,64,64,0,0,0
823944,2014,61,61,0,0,0
823944,2015,NA,61,0,0,0
823944,2016,NA,61,0,0,0
823944,2017,59,59,0,0,0
823944,2018,NA,59,0,0,0
823944,2019,64,64,0,0,0
823950,2008,47,47,0,0,0
823950,2009,45,45,0,0,1
823953,2008,66,66,0,0,0
823953,2009,70,70,0,0,0
823953,2010,NA,70,0,0,0
823953,2011,64,64,0,0,0
823953,2012,NA,64,0,0,0
823953,2013,69,69,0,0,0
823953,2014,63,63,0,0,0
823953,2015,NA,63,0,0,0
823953,2016,NA,63,0,0,0
